user_id,total_messages,toxic_messages,avg_toxicity,user_profile,join_days_ago
good_2152,22,0,0.043290044435045937,good_user,116
good_2153,17,0,0.029411765582421246,good_user,293
good_2154,13,0,0.0769230780693201,good_user,61
good_2155,12,0,0.041666666666666664,good_user,170
good_2156,21,0,0.015384615886779055,good_user,301
good_2157,17,0,0.052941177697742675,good_user,119
good_2158,15,0,0.03757575750350952,good_user,77
good_2159,27,0,0.07160493952256662,good_user,94
good_216,16,0,0.03958333469927311,good_user,345
good_2160,19,0,0.082456142494553,good_user,188
good_2161,29,0,0.0655172426125099,good_user,90
good_2162,29,0,0.041379311475260507,good_user,187
good_2163,19,0,0.045614036290269146,good_user,313
good_2164,23,0,0.021739131082659183,good_user,41
good_2165,28,0,0.05873015922095094,good_user,302
good_2166,23,0,0.0425120776762133,good_user,52
good_2167,29,0,0.04022988574258212,good_user,126
good_2168,17,0,0.04705882423064288,good_user,74
good_2169,23,0,0.04492753744125366,good_user,308
good_217,18,0,0.048148148589664035,good_user,114
good_2170,21,0,0.009523809665725344,good_user,319
good_2171,25,0,0.04171428620815277,good_user,210
good_2172,25,0,0.06723809659481049,good_user,97
good_2173,23,0,0.08012422465759775,good_user,47
good_2174,22,0,0.08333333513953468,good_user,143
good_2175,19,0,0.045614036290269146,good_user,350
good_2176,17,0,0.041176471640081966,good_user,179
good_2177,29,0,0.08505747261746176,good_user,66
good_2178,23,0,0.0768115961033365,good_user,162
good_2179,18,0,0.037037038140826754,good_user,242
good_218,28,0,0.04047619125672749,good_user,151
good_2180,39,0,0.09165957455451672,good_user,69
good_2181,18,0,0.027777778605620067,good_user,34
good_2182,25,0,0.04000000059604645,good_user,363
good_2183,22,0,0.03636363690549677,good_user,192
good_2184,26,0,0.04219114350584837,good_user,107
good_2185,29,0,0.09727583542979996,good_user,165
good_2186,14,0,0.011904762259551458,good_user,240
good_2187,27,0,0.08395061779905248,good_user,212
good_2188,29,0,0.03678160957221327,good_user,337
good_2189,28,0,0.060805861971208026,good_user,171
good_219,30,0,0.03253968358039856,good_user,233
good_2190,17,0,0.050980393500889044,good_user,316
good_2191,22,0,0.10303030501712453,good_user,145
good_2192,24,0,0.06805555646618207,good_user,293
good_2193,19,0,0.05263158012377588,good_user,140
good_2194,10,0,0.10333333611488342,good_user,318
good_2195,30,0,0.026527778307596842,good_user,170
good_2196,31,0,0.06236559248739673,good_user,55
good_2197,31,0,0.052297166758967985,good_user,79
good_2198,24,0,0.055555556590358414,good_user,59
good_2199,21,0,0.08888888997691018,good_user,183
good_22,21,0,0.06190476353679383,good_user,250
good_220,18,0,0.08888889021343654,good_user,313
good_2200,24,0,0.056944445396463074,good_user,304
good_2201,20,0,0.04145833402872086,good_user,270
good_2202,19,0,0.04561403668240497,good_user,129
good_2203,25,0,0.09145286321640014,good_user,266
good_2204,20,0,0.06509856740012765,good_user,98
good_2205,18,0,0.04506172943446371,good_user,206
good_2206,33,0,0.028282828854792046,good_user,62
good_2207,23,0,0.0975845430208289,good_user,301
good_2208,11,0,0.05151515318588777,good_user,48
good_2209,23,0,0.03188405866208284,good_user,350
good_221,15,0,0.06444444557030996,good_user,62
good_2210,24,0,0.006944444651405017,good_user,84
good_2211,16,0,0.060416667722165585,good_user,296
good_2212,15,0,0.0391337106625239,good_user,203
good_2213,17,0,0.1117647071095074,good_user,332
good_2214,13,0,0.10512820803202115,good_user,116
good_2215,27,0,0.0530864210040481,good_user,238
good_2216,18,0,0.029629630347092945,good_user,296
good_2217,21,0,0.019047619331450688,good_user,192
good_2218,27,0,0.03456790193363472,good_user,108
good_2219,25,0,0.048000001311302186,good_user,131
good_222,20,0,0.04666666761040687,good_user,158
good_2220,18,0,0.10925926102532281,good_user,252
good_2221,21,0,0.11088435422806513,good_user,104
good_2222,17,0,0.04509804003378924,good_user,294
good_2223,23,0,0.08745627364386684,good_user,233
good_2224,18,0,0.022222222553359136,good_user,356
good_2225,19,0,0.0631578960701039,good_user,267
good_2226,16,0,0.05208333441987634,good_user,174
good_2227,21,0,0.0428571438505536,good_user,355
good_2228,23,0,0.026508898190830067,good_user,128
good_2229,18,0,0.02037037081188626,good_user,352
good_223,32,0,0.055357144214212894,good_user,210
good_2230,29,0,0.07701149582862854,good_user,231
good_2231,30,0,0.03225337593078923,good_user,174
good_2232,23,0,0.05797101524860963,good_user,37
good_2233,25,0,0.074666668176651,good_user,38
good_2234,16,0,0.035416667349636555,good_user,310
good_2235,14,0,0.04761904850602149,good_user,246
good_2236,30,0,0.037936508655548096,good_user,319
good_2237,17,0,0.10397317041369046,good_user,102
good_2238,22,0,0.05151515250856226,good_user,182
good_2239,29,0,0.05977011651828371,good_user,207
good_224,13,0,0.06923077083550967,good_user,227
good_2240,20,0,0.08500000163912773,good_user,241
good_2241,21,0,0.06862297787197999,good_user,174
good_2242,25,0,0.074666668176651,good_user,39
good_2243,22,0,0.004545454613187096,good_user,333
good_2244,20,0,0.060476191341876984,good_user,169
good_2245,24,0,0.037500000869234405,good_user,183
good_2246,21,0,0.06666666766007741,good_user,298
good_2247,17,0,0.09803921685499303,good_user,135
good_2248,14,0,0.06428571471146174,good_user,339
good_2249,19,0,0.04736842215061187,good_user,159
good_225,16,0,0.05000000074505806,good_user,265
good_2250,17,0,0.028291317469933453,good_user,243
good_2251,26,0,0.05023310161553896,good_user,333
good_2252,27,0,0.04074074217566737,good_user,357
good_2253,29,0,0.011494253216118648,good_user,49
good_2254,25,0,0.028000000715255737,good_user,254
good_2255,19,0,0.008771930085985284,good_user,348
good_2256,25,0,0.03600000083446503,good_user,34
good_2257,22,0,0.03636363724415952,good_user,217
good_2258,15,0,0.08888889054457347,good_user,196
good_2259,21,0,0.014285714853377566,good_user,175
good_226,17,0,0.0566069913261077,good_user,137
good_2260,20,0,0.020000000298023225,good_user,193
good_2261,32,0,0.05520833469927311,good_user,183
good_2262,24,0,0.07500000173846881,good_user,66
good_2263,19,0,0.05695006878752457,good_user,115
good_2264,16,0,0.04791666753590107,good_user,271
good_2265,23,0,0.0391304356896359,good_user,167
good_2266,19,0,0.05964912395728262,good_user,58
good_2267,18,0,0.009259259535206689,good_user,334
good_2268,15,0,0.020634921391805013,good_user,55
good_2269,16,0,0.14166666939854622,good_user,158
good_227,25,0,0.06482051372528076,good_user,172
good_2270,25,0,0.051791667342185974,good_user,319
good_2271,18,0,0.02037037081188626,good_user,220
good_2272,21,0,0.08253968400614602,good_user,107
good_2273,20,0,0.0416666679084301,good_user,67
good_2274,24,0,0.02500000099341074,good_user,257
good_2275,16,0,0.07708333432674408,good_user,283
good_2276,19,0,0.09649122937729485,good_user,339
good_2277,17,0,0.06330532361479367,good_user,290
good_2278,26,0,0.06923077026238808,good_user,257
good_2279,13,0,0.1128205141195884,good_user,297
good_228,18,0,0.014814815173546473,good_user,335
good_2280,32,0,0.06493055750615895,good_user,291
good_2281,29,0,0.04137931096142736,good_user,100
good_2282,24,0,0.056944446017344795,good_user,359
good_2283,25,0,0.10000000178813934,good_user,338
good_2284,23,0,0.043164904350819794,good_user,94
good_2285,17,0,0.033333333976128525,good_user,212
good_2286,21,0,0.06507936687696547,good_user,340
good_2287,21,0,0.07142857355730874,good_user,138
good_2288,18,0,0.13635477754804823,good_user,178
good_2289,17,0,0.011764706057660718,good_user,300
good_229,21,0,0.017460317838759648,good_user,138
good_2290,19,0,0.07543859748463881,good_user,236
good_2291,19,0,0.07017543911933899,good_user,159
good_2292,20,0,0.01666666716337204,good_user,343
good_2293,22,0,0.08333333513953468,good_user,305
good_2294,17,0,0.04269162258681129,good_user,44
good_2295,16,0,0.02291666716337204,good_user,90
good_2296,17,0,0.033333333976128525,good_user,46
good_2297,22,0,0.03181818263097242,good_user,344
good_2298,17,0,0.04705882423064288,good_user,320
good_2299,21,0,0.06825396915276845,good_user,297
good_23,26,0,0.020512821009525888,good_user,253
good_230,23,0,0.07220026461974434,good_user,197
good_2300,17,0,0.06862745214911069,good_user,128
good_2301,21,0,0.12692307929197946,good_user,199
good_2302,22,0,0.04936204173348166,good_user,42
good_2303,20,0,0.08047619201242924,good_user,165
good_2304,23,0,0.05033161426367967,good_user,281
good_2305,25,0,0.04744444489479065,good_user,238
good_2306,21,0,0.04126984235786256,good_user,311
good_2307,25,0,0.03244444489479065,good_user,106
good_2308,22,0,0.0851010104471987,good_user,74
good_2309,22,0,0.09000000154430216,good_user,338
good_231,21,0,0.08412698620841616,good_user,172
good_2310,25,0,0.04152381032705307,good_user,179
good_2311,16,0,0.010416666977107525,good_user,174
good_2312,25,0,0.03200000047683716,good_user,199
good_2313,24,0,0.02222222276031971,good_user,308
good_2314,17,0,0.06470588287886452,good_user,295
good_2315,17,0,0.04117647207835141,good_user,43
good_2316,25,0,0.06133333504199981,good_user,176
good_2317,25,0,0.024000000953674314,good_user,282
good_2318,30,0,0.11416252205769221,good_user,270
good_2319,20,0,0.061666668951511384,good_user,123
good_232,21,0,0.05555555650166103,good_user,280
good_2320,26,0,0.038694639618580155,good_user,309
good_2321,16,0,0.018750000745058056,good_user,241
good_2322,21,0,0.05714285905872071,good_user,351
good_2323,14,0,0.07142857249294009,good_user,70
good_2324,24,0,0.03611111206312974,good_user,284
good_2325,14,0,0.06190476353679385,good_user,87
good_2326,17,0,0.06971677611855899,good_user,210
good_2327,18,0,0.061111112435658775,good_user,47
good_2328,16,0,0.017819148954004042,good_user,323
good_2329,28,0,0.07976190586175237,good_user,106
good_233,17,0,0.1117647062329685,good_user,263
good_2330,18,0,0.08285024265448253,good_user,97
good_2331,20,0,0.08023809641599655,good_user,33
good_2332,18,0,0.10740740886992878,good_user,298
good_2333,14,0,0.06190476353679385,good_user,123
good_2334,19,0,0.04210526456958369,good_user,211
good_2335,19,0,0.045614036290269146,good_user,114
good_2336,22,0,0.02575757625428113,good_user,260
good_2337,24,0,0.02916666741172472,good_user,233
good_2338,14,0,0.0,good_user,155
good_2339,15,0,0.05333333412806193,good_user,236
good_234,19,0,0.08299008560808081,good_user,221
good_2340,21,0,0.02380952451910291,good_user,251
good_2341,31,0,0.06344086172119263,good_user,220
good_2342,27,0,0.04691358076201545,good_user,113
good_2343,19,0,0.03333333448359841,good_user,176
good_2344,30,0,0.055555556217829385,good_user,44
good_2345,23,0,0.02318840635859448,good_user,123
good_2346,17,0,0.09019608006757848,good_user,151
good_2347,24,0,0.06919398965934913,good_user,243
good_2348,15,0,0.06444444557030996,good_user,142
good_2349,16,0,0.09583333507180214,good_user,180
good_235,18,0,0.031481482088565826,good_user,195
good_2350,20,0,0.04166666716337204,good_user,346
good_2351,28,0,0.041028511843511035,good_user,306
good_2352,18,0,0.0833333349890179,good_user,161
good_2353,17,0,0.02941176558242124,good_user,303
good_2354,27,0,0.06296296417713165,good_user,300
good_2355,30,0,0.03000000069538752,good_user,347
good_2356,18,0,0.06296296500497395,good_user,140
good_2357,22,0,0.021212121979756787,good_user,40
good_2358,25,0,0.06133333444595337,good_user,246
good_2359,29,0,0.01839080504302321,good_user,149
good_236,23,0,0.06376811667628911,good_user,102
good_2360,11,0,0.06936027109622954,good_user,214
good_2361,22,0,0.03636363724415952,good_user,96
good_2362,22,0,0.03484848615798083,good_user,191
good_2363,24,0,0.033333334450920425,good_user,66
good_2364,23,0,0.05942029052454492,good_user,219
good_2365,22,0,0.04022038626399907,good_user,296
good_2366,13,0,0.10634277990231147,good_user,202
good_2367,27,0,0.07530864300551238,good_user,133
good_2368,21,0,0.01049233263447171,good_user,313
good_2369,28,0,0.07684331866247311,good_user,103
good_237,21,0,0.03809523937248048,good_user,70
good_2370,22,0,0.03073593161322854,good_user,196
good_2371,23,0,0.07663043620793716,good_user,356
good_2372,17,0,0.03725490324637469,good_user,306
good_2373,15,0,0.011111111442248026,good_user,136
good_2374,24,0,0.05021929958214361,good_user,311
good_2375,25,0,0.04497175216674805,good_user,181
good_2376,19,0,0.03684210620428386,good_user,177
good_2377,17,0,0.05098039350088905,good_user,113
good_2378,15,0,0.06798798938592275,good_user,115
good_2379,18,0,0.07962963233391444,good_user,280
good_238,24,0,0.07777777872979641,good_user,161
good_2380,14,0,0.1047619070325579,good_user,290
good_2381,25,0,0.04133333444595336,good_user,45
good_2382,18,0,0.0648148167464468,good_user,46
good_2383,14,0,0.028571428997176036,good_user,95
good_2384,19,0,0.019298246032313296,good_user,49
good_2385,24,0,0.043055556093653045,good_user,251
good_2386,25,0,0.034666667580604556,good_user,229
good_2387,30,0,0.07111111283302307,good_user,235
good_2388,21,0,0.019047619331450688,good_user,354
good_2389,18,0,0.09259259369638231,good_user,343
good_239,22,0,0.04141414199363102,good_user,224
good_2390,27,0,0.058730160196622215,good_user,34
good_2391,26,0,0.057692308265429273,good_user,340
good_2392,28,0,0.027380953143749918,good_user,254
good_2393,17,0,0.04509804003378924,good_user,181
good_2394,17,0,0.027450981385567605,good_user,321
good_2395,18,0,0.022222222553359136,good_user,270
good_2396,20,0,0.030000000447034835,good_user,50
good_2397,24,0,0.04583333432674408,good_user,328
good_2398,20,0,0.06833333484828472,good_user,324
good_2399,27,0,0.05499438941478729,good_user,165
good_24,13,0,0.1128205141195884,good_user,298
good_240,20,0,0.05333333387970925,good_user,263
good_2400,20,0,0.11095238178968429,good_user,181
good_2401,17,0,0.058823529411764705,good_user,118
good_2402,19,0,0.06140351020976117,good_user,252
good_2403,27,0,0.04132553659103534,good_user,91
good_2404,15,0,0.10000000149011612,good_user,170
good_2405,25,0,0.050666667222976684,good_user,132
good_2406,20,0,0.04666666761040687,good_user,45
good_2407,29,0,0.06361717242619087,good_user,204
good_2408,18,0,0.09876543366246754,good_user,237
good_2409,24,0,0.07222222443670034,good_user,229
good_241,26,0,0.007692307806932008,good_user,349
good_2410,18,0,0.08314176441894637,good_user,69
good_2411,13,0,0.04871795039910536,good_user,164
good_2412,27,0,0.04074074162377251,good_user,145
good_2413,21,0,0.08095238180387587,good_user,308
good_2414,22,0,0.07727272808551788,good_user,329
good_2415,20,0,0.06500000134110451,good_user,233
good_2416,19,0,0.09298245687233775,good_user,168
good_2417,15,0,0.061904763182004295,good_user,112
good_2418,11,0,0.018181818452748383,good_user,328
good_2419,21,0,0.03015873119944618,good_user,147
good_242,27,0,0.10898254756574277,good_user,114
good_2420,24,0,0.07638888992369175,good_user,208
good_2421,19,0,0.06315789646223972,good_user,157
good_2422,21,0,0.0507936513140088,good_user,146
good_2423,21,0,0.07142857284772963,good_user,319
good_2424,26,0,0.034615385417754836,good_user,123
good_2425,18,0,0.13703704004486403,good_user,309
good_2426,17,0,0.03725490324637469,good_user,332
good_2427,18,0,0.016666667328940496,good_user,190
good_2428,21,0,0.04565826430916786,good_user,99
good_2429,22,0,0.03787878866900097,good_user,38
good_243,22,0,0.039393940432505166,good_user,50
good_2430,18,0,0.01666666691501935,good_user,45
good_2431,26,0,0.09230769368318412,good_user,136
good_2432,31,0,0.03353494694156031,good_user,79
good_2433,23,0,0.03188405866208284,good_user,46
good_2434,14,0,0.04047619125672749,good_user,199
good_2435,22,0,0.06363636458461935,good_user,200
good_2436,23,0,0.08985507358675418,good_user,276
good_2437,18,0,0.09629629800717036,good_user,303
good_2438,24,0,0.052777778978149094,good_user,117
good_2439,20,0,0.0679545447230339,good_user,232
good_244,21,0,0.026984127504484996,good_user,284
good_2440,23,0,0.05362318909686545,good_user,47
good_2441,19,0,0.03157894783898404,good_user,104
good_2442,24,0,0.08055555665244658,good_user,275
good_2443,20,0,0.05166666805744171,good_user,363
good_2444,26,0,0.06923077026238808,good_user,252
good_2445,21,0,0.07936507995639529,good_user,195
good_2446,25,0,0.02400000035762787,good_user,148
good_2447,26,0,0.06666666785111794,good_user,98
good_2448,16,0,0.050000001676380634,good_user,173
good_2449,22,0,0.09545454653826627,good_user,344
good_245,16,0,0.04588815895840525,good_user,246
good_2450,18,0,0.048148148589664035,good_user,306
good_2451,17,0,0.09886480955516591,good_user,85
good_2452,14,0,0.16428571620157786,good_user,91
good_2453,15,0,0.07111111283302307,good_user,39
good_2454,25,0,0.05022222340106963,good_user,205
good_2455,25,0,0.010666666924953461,good_user,259
good_2456,20,0,0.03000000119209289,good_user,327
good_2457,22,0,0.08140496029095216,good_user,103
good_2458,19,0,0.10248034094509326,good_user,88
good_2459,23,0,0.03478260986183001,good_user,80
good_246,17,0,0.029411764705882353,good_user,260
good_2460,16,0,0.054166668094694614,good_user,88
good_2461,21,0,0.06507936616738637,good_user,132
good_2462,15,0,0.011111111442248026,good_user,361
good_2463,26,0,0.06794871905675301,good_user,71
good_2464,22,0,0.09242424402724612,good_user,74
good_2465,17,0,0.06470588375540341,good_user,32
good_2466,24,0,0.06944444589316845,good_user,350
good_2467,20,0,0.00833333358168602,good_user,172
good_2468,22,0,0.04090909185734662,good_user,106
good_2469,12,0,0.06346153964598973,good_user,231
good_247,20,0,0.05166666768491268,good_user,271
good_2470,27,0,0.06557907136502089,good_user,43
good_2471,24,0,0.050000001365939774,good_user,183
good_2472,21,0,0.0428571438505536,good_user,129
good_2473,21,0,0.06349206467469533,good_user,87
good_2474,25,0,0.05913637846708298,good_user,52
good_2475,19,0,0.11929824713029359,good_user,294
good_2476,26,0,0.06025641096326021,good_user,58
good_2477,17,0,0.03903743449379416,good_user,44
good_2478,13,0,0.012820513202593876,good_user,149
good_2479,27,0,0.024691358760551167,good_user,38
good_248,22,0,0.0621212138371034,good_user,94
good_2480,19,0,0.09993252432660053,good_user,198
good_2481,16,0,0.05625000037252903,good_user,242
good_2482,18,0,0.0919753106104003,good_user,132
good_2483,27,0,0.05802469231464245,good_user,57
good_2484,23,0,0.013457557429438051,good_user,264
good_2485,12,0,0.058333334202567734,good_user,139
good_2486,18,0,0.02777777860562006,good_user,91
good_2487,25,0,0.014666666984558105,good_user,198
good_2488,23,0,0.06666666787603627,good_user,65
good_2489,25,0,0.05208333432674408,good_user,311
good_249,24,0,0.08472222462296486,good_user,42
good_2490,20,0,0.10500000193715095,good_user,202
good_2491,16,0,0.07291666744276881,good_user,59
good_2492,32,0,0.05000000074505806,good_user,262
good_2493,22,0,0.030303030528805466,good_user,62
good_2494,25,0,0.045416666865348815,good_user,87
good_2495,18,0,0.02222222296728028,good_user,181
good_2496,19,0,0.05789473809693989,good_user,44
good_2497,22,0,0.028422152454202824,good_user,80
good_2498,21,0,0.030670030929502982,good_user,59
good_2499,19,0,0.02105263189265602,good_user,128
good_25,25,0,0.056000001430511474,good_user,208
good_250,18,0,0.05000000115897921,good_user,303
good_2500,28,0,0.06666666801486697,good_user,162
good_2501,19,0,0.03157894783898403,good_user,298
good_2502,29,0,0.056844305889359834,good_user,111
good_2503,18,0,0.051851852900452085,good_user,295
good_2504,29,0,0.05402298939639125,good_user,325
good_2505,20,0,0.043333334475755686,good_user,193
good_2506,21,0,0.1202664417879922,good_user,143
good_2507,27,0,0.07496087804988578,good_user,96
good_2508,14,0,0.10238095372915268,good_user,306
good_2509,24,0,0.07361111231148243,good_user,298
good_251,19,0,0.05263157933950424,good_user,212
good_2510,20,0,0.05833333432674408,good_user,110
good_2511,21,0,0.08095238251345498,good_user,184
good_2512,14,0,0.05952381129775728,good_user,129
good_2513,23,0,0.033333333938018135,good_user,152
good_2514,29,0,0.03333333391567756,good_user,163
good_2515,22,0,0.039393940432505166,good_user,111
good_2516,16,0,0.0,good_user,47
good_2517,19,0,0.035087720343941135,good_user,345
good_2518,23,0,0.0376811604137006,good_user,99
good_2519,16,0,0.04791666753590107,good_user,270
good_252,25,0,0.07624242544174194,good_user,147
good_2520,16,0,0.08125000167638063,good_user,199
good_2521,17,0,0.03137254977927489,good_user,231
good_2522,21,0,0.019047619331450688,good_user,60
good_2523,22,0,0.02575757625428113,good_user,157
good_2524,21,0,0.025396826011793956,good_user,323
good_2525,20,0,0.06333333551883696,good_user,290
good_2526,22,0,0.054545456035570664,good_user,302
good_2527,20,0,0.024705883115530007,good_user,359
good_2528,21,0,0.04463880899406615,good_user,302
good_2529,17,0,0.009803921860807082,good_user,330
good_253,17,0,0.07647058981306412,good_user,179
good_2530,24,0,0.056944445706903934,good_user,93
good_2531,25,0,0.04133333444595337,good_user,64
good_2532,21,0,0.1301587326895623,good_user,324
good_2533,10,0,0.03000000119209289,good_user,266
good_2534,25,0,0.09104762077331544,good_user,132
good_2535,17,0,0.021568627918467802,good_user,116
good_2536,27,0,0.11358024952588258,good_user,219
good_2537,23,0,0.0579710158964862,good_user,138
good_2538,22,0,0.05000000142238357,good_user,242
good_2539,26,0,0.01923076980389081,good_user,88
good_254,11,0,0.033333334055813874,good_user,331
good_2540,19,0,0.05964912474155426,good_user,244
good_2541,16,0,0.07083333469927311,good_user,310
good_2542,28,0,0.05238095351627895,good_user,312
good_2543,20,0,0.03166666775941849,good_user,41
good_2544,22,0,0.07258953289552168,good_user,41
good_2545,24,0,0.055555557211240135,good_user,233
good_2546,22,0,0.04242424362085082,good_user,144
good_2547,17,0,0.03204868207959568,good_user,130
good_2548,20,0,0.08130630627274513,good_user,237
good_2549,24,0,0.05082465335726738,good_user,300
good_255,23,0,0.037681160089762314,good_user,325
good_2550,24,0,0.015277778108914694,good_user,183
good_2551,13,0,0.08205128403810355,good_user,330
good_2552,32,0,0.044791667489334934,good_user,255
good_2553,26,0,0.07665222138166428,good_user,335
good_2554,19,0,0.06666666739865353,good_user,98
good_2555,24,0,0.056944445396463074,good_user,64
good_2556,21,0,0.07460317512353261,good_user,312
good_2557,17,0,0.021568627918467802,good_user,64
good_2558,17,0,0.04117647120181252,good_user,276
good_2559,9,0,0.1444444474246767,good_user,231
good_256,17,0,0.058823529411764705,good_user,228
good_2560,23,0,0.04492753679337709,good_user,224
good_2561,21,0,0.017460317838759648,good_user,362
good_2562,30,0,0.0256156158943971,good_user,287
good_2563,29,0,0.03333333391567756,good_user,168
good_2564,20,0,0.1152380969375372,good_user,78
good_2565,20,0,0.0416666679084301,good_user,113
good_2566,13,0,0.08461538530313052,good_user,284
good_2567,13,0,0.008097166052231415,good_user,335
good_2568,12,0,0.16944444800416628,good_user,171
good_2569,27,0,0.039971666755499666,good_user,86
good_257,18,0,0.053703704641924956,good_user,355
good_2570,26,0,0.05512820585415913,good_user,66
good_2571,14,0,0.06904762025390353,good_user,357
good_2572,20,0,0.07000000178813934,good_user,141
good_2573,29,0,0.05747126505292695,good_user,145
good_2574,17,0,0.00840336172019734,good_user,282
good_2575,21,0,0.009523809665725344,good_user,183
good_2576,31,0,0.08545003446840471,good_user,208
good_2577,27,0,0.03333333355409128,good_user,198
good_2578,15,0,0.04222222367922465,good_user,62
good_2579,24,0,0.055555556590358414,good_user,338
good_258,23,0,0.028985507786273956,good_user,333
good_2580,24,0,0.056944445396463074,good_user,276
good_2581,21,0,0.09465894599755605,good_user,142
good_2582,18,0,0.10740740845600764,good_user,71
good_2583,22,0,0.07121212170882658,good_user,133
good_2584,22,0,0.05303030393340371,good_user,226
good_2585,20,0,0.06500000134110451,good_user,358
good_2586,25,0,0.07733333498239517,good_user,241
good_2587,28,0,0.04285714349576405,good_user,88
good_2588,27,0,0.029629630623040366,good_user,157
good_2589,26,0,0.05128205223725392,good_user,54
good_259,28,0,0.04595238209835121,good_user,320
good_2590,19,0,0.02807017611829858,good_user,66
good_2591,24,0,0.10119047823051612,good_user,245
good_2592,17,0,0.10784313959233902,good_user,129
good_2593,19,0,0.040350877924969324,good_user,158
good_2594,22,0,0.027272727679122578,good_user,127
good_2595,23,0,0.050724638221056564,good_user,125
good_2596,17,0,0.08431372747701757,good_user,154
good_2597,19,0,0.024561404005477305,good_user,222
good_2598,21,0,0.09421982793580919,good_user,113
good_2599,27,0,0.029629630623040377,good_user,115
good_26,17,0,0.10588235451894648,good_user,274
good_260,23,0,0.062318841400353805,good_user,210
good_2600,13,0,0.028205128816457894,good_user,206
good_2601,28,0,0.04404762014746666,good_user,97
good_2602,24,0,0.06962224344412486,good_user,211
good_2603,21,0,0.026984127859274547,good_user,144
good_2604,17,0,0.04899199087830151,good_user,130
good_2605,13,0,0.08717948886064383,good_user,114
good_2606,21,0,0.06349206467469533,good_user,314
good_2607,14,0,0.011904762259551458,good_user,287
good_2608,25,0,0.042666667103767396,good_user,82
good_2609,26,0,0.06362179552133267,good_user,299
good_261,13,0,0.10512820688577798,good_user,57
good_2610,21,0,0.02644504393850054,good_user,236
good_2611,26,0,0.029487180022092965,good_user,204
good_2612,22,0,0.034848485480655327,good_user,48
good_2613,18,0,0.033333333830038704,good_user,187
good_2614,19,0,0.08529657635249589,good_user,139
good_2615,21,0,0.022222223026411872,good_user,168
good_2616,24,0,0.05000000074505806,good_user,191
good_2617,24,0,0.11729798093438148,good_user,246
good_2618,22,0,0.03181818229230968,good_user,226
good_2619,24,0,0.08807870435218017,good_user,93
good_262,20,0,0.025000000745058055,good_user,333
good_2620,12,0,0.07222222288449605,good_user,212
good_2621,29,0,0.0421455945691158,good_user,235
good_2622,24,0,0.061503268545493484,good_user,167
good_2623,27,0,0.025925926588199758,good_user,260
good_2624,24,0,0.0477386045580109,good_user,203
good_2625,22,0,0.045454546131870964,good_user,256
good_2626,18,0,0.027777777777777776,good_user,362
good_2627,18,0,0.04444444510671827,good_user,102
good_2628,29,0,0.020898642211124814,good_user,208
good_2629,16,0,0.010416666977107525,good_user,168
good_263,25,0,0.0826666682958603,good_user,73
good_2630,19,0,0.09824561523763757,good_user,104
good_2631,24,0,0.08472222400208314,good_user,294
good_2632,19,0,0.05200713716055218,good_user,220
good_2633,16,0,0.06319444626569747,good_user,191
good_2634,26,0,0.04798534913704945,good_user,187
good_2635,28,0,0.011904762259551458,good_user,52
good_2636,19,0,0.04912280801095461,good_user,245
good_2637,14,0,0.024489796587399075,good_user,62
good_2638,13,0,0.10769230929704812,good_user,197
good_2639,20,0,0.07531550787389278,good_user,358
good_264,27,0,0.06049382907372934,good_user,209
good_2640,15,0,0.06888889074325562,good_user,229
good_2641,18,0,0.09682539850473404,good_user,116
good_2642,20,0,0.12000000178813934,good_user,353
good_2643,22,0,0.08484848656437614,good_user,342
good_2644,23,0,0.04637681271718896,good_user,84
good_2645,25,0,0.056000000834465026,good_user,291
good_2646,28,0,0.04523809626698494,good_user,101
good_2647,19,0,0.04736842215061187,good_user,287
good_2648,23,0,0.06231884204823038,good_user,277
good_2649,20,0,0.08000000193715096,good_user,44
good_265,26,0,0.09102564305067062,good_user,254
good_2650,22,0,0.10454545644196597,good_user,53
good_2651,19,0,0.07368421162429609,good_user,136
good_2652,18,0,0.04191919333404965,good_user,39
good_2653,16,0,0.04791666753590107,good_user,206
good_2654,20,0,0.028333333879709245,good_user,217
good_2655,21,0,0.021761392553647358,good_user,281
good_2656,22,0,0.1121212135661732,good_user,296
good_2657,17,0,0.019607843721614164,good_user,278
good_2658,13,0,0.08461538530313052,good_user,49
good_2659,20,0,0.03666666746139526,good_user,188
good_266,22,0,0.05550964379852468,good_user,125
good_2660,26,0,0.05512820585415913,good_user,239
good_2661,20,0,0.04666666761040687,good_user,295
good_2662,14,0,0.03333333453961781,good_user,85
good_2663,22,0,0.039393939755179665,good_user,329
good_2664,29,0,0.048275862788331916,good_user,200
good_2665,22,0,0.05757575888525356,good_user,232
good_2666,17,0,0.10000000192838557,good_user,93
good_2667,25,0,0.022666667103767395,good_user,127
good_2668,31,0,0.029339478381218448,good_user,135
good_2669,13,0,0.04358974443032192,good_user,31
good_267,27,0,0.029951691351555006,good_user,324
good_2670,14,0,0.026190476758139476,good_user,144
good_2671,16,0,0.07132768444716929,good_user,50
good_2672,15,0,0.022222222884496053,good_user,144
good_2673,20,0,0.08862084522843361,good_user,333
good_2674,21,0,0.03968254086517152,good_user,101
good_2675,18,0,0.031481482088565826,good_user,239
good_2676,17,0,0.05378151378210853,good_user,60
good_2677,23,0,0.0188405802068503,good_user,162
good_2678,16,0,0.012500000186264513,good_user,131
